orgUnit,nomSite,categorieEquipement,equipement,disponible,enService,enPanne,obsolete,nonService,enReparation
aq9iSwcuSJ6,USP Demadeli Eketo,Mobilier médical,Boîte à instruments,2,0,0,0,0,0
aq9iSwcuSJ6,USP Demadeli Eketo,Monitoring et Exploration fonctionnelle,Visionneuse de veines,1,0,0,0,0,0
aq9iSwcuSJ6,USP Demadeli Eketo,Mobilier médical,Potence porte-sérum + panier,7,0,0,0,0,0
aq9iSwcuSJ6,USP Demadeli Eketo,Autres,Kit DIU (Boite de 10 unités),2,0,0,0,0,0
aq9iSwcuSJ6,USP Demadeli Eketo,Hygiène et stérilisation,Accessoires Autoclaves (A0016910 Bowie-Dick paquet de test,1,0,0,0,0,0
aq9iSwcuSJ6,USP Demadeli Eketo,"Bloc opératoire, d’anesthésie et réanimation",Ciseaux de Busch pour cordon ombilical 13cm,2,0,0,0,0,0
aq9iSwcuSJ6,USP Demadeli Eketo,Autres,Bock à lavement,2,0,0,0,0,0
aq9iSwcuSJ6,USP Demadeli Eketo,Mobilier médical,Tabouret télescopique mobile,2,0,0,0,0,0
aq9iSwcuSJ6,USP Demadeli Eketo,"Bloc opératoire, d’anesthésie et réanimation",Boîte d’accouchement basique,2,0,0,0,0,0
aq9iSwcuSJ6,USP Demadeli Eketo,Mobilier médical,Table d’examination médicale,1,0,0,0,0,0
aq9iSwcuSJ6,USP Demadeli Eketo,Hygiène et stérilisation,"Accessoires des autoclaves (A0016954 SVF95-5000VA Régulateur de tension, A0016911 AQUA Distillateur d’eau, débit 4 l)",1,0,0,0,0,0
aq9iSwcuSJ6,USP Demadeli Eketo,Monitoring et Exploration fonctionnelle,Tensiomètre + stéthoscope,3,0,0,0,0,0
aq9iSwcuSJ6,USP Demadeli Eketo,Mobilier médical,Table de soins infirmiers,1,0,0,0,0,0
aq9iSwcuSJ6,USP Demadeli Eketo,Monitoring et Exploration fonctionnelle,Tensiomètre + stéthoscope bébé,1,0,0,0,0,0
aq9iSwcuSJ6,USP Demadeli Eketo,Laboratoire et chaîne de froid,Glucomètre,1,0,0,0,0,0
aq9iSwcuSJ6,USP Demadeli Eketo,Mobilier médical,Lampe torche,2,0,0,0,0,0
aq9iSwcuSJ6,USP Demadeli Eketo,Monitoring et Exploration fonctionnelle,Stéthoscope de Pinard,1,0,0,0,0,0
aq9iSwcuSJ6,USP Demadeli Eketo,Mobilier médical,Chariot brancard,1,0,0,0,0,0
aq9iSwcuSJ6,USP Demadeli Eketo,Mobilier médical,Lits d’hospitalisation avec table de chevet,6,0,0,0,0,0
aq9iSwcuSJ6,USP Demadeli Eketo,"Bloc opératoire, d’anesthésie et réanimation",Boîte d’épisiotomie,2,0,0,0,0,0
aq9iSwcuSJ6,USP Demadeli Eketo,Mobilier médical,Pèse bébé + toise,1,0,0,0,0,0
aq9iSwcuSJ6,USP Demadeli Eketo,Mobilier médical,Paravent mobile,3,0,0,0,0,0
aq9iSwcuSJ6,USP Demadeli Eketo,Laboratoire et chaîne de froid,Hémoleucomètre à huit touches,1,0,0,0,0,0
aq9iSwcuSJ6,USP Demadeli Eketo,Mobilier médical,Escabeau,4,0,0,0,0,0
aq9iSwcuSJ6,USP Demadeli Eketo,Autres,Kit implant,2,0,0,0,0,0
aq9iSwcuSJ6,USP Demadeli Eketo,"Bloc opératoire, d’anesthésie et réanimation",Table de petite chirurgie,1,0,0,0,0,0
aq9iSwcuSJ6,USP Demadeli Eketo,"Bloc opératoire, d’anesthésie et réanimation",Tables d’accouchement,1,0,0,0,0,0
aq9iSwcuSJ6,USP Demadeli Eketo,"Bloc opératoire, d’anesthésie et réanimation",Boîte de petite chirurgie,2,0,0,0,0,0
aq9iSwcuSJ6,USP Demadeli Eketo,Autres,Attelles (membre inférieur et membre supérieur),2,0,0,0,0,0
aq9iSwcuSJ6,USP Demadeli Eketo,Laboratoire et chaîne de froid,Glacière isotherme,1,0,0,0,0,0
aq9iSwcuSJ6,USP Demadeli Eketo,"Bloc opératoire, d’anesthésie et réanimation","Set d’épisiotomie : Pince Faure, courbée, 25 cm",2,0,0,0,0,0
aq9iSwcuSJ6,USP Demadeli Eketo,"Bloc opératoire, d’anesthésie et réanimation",Jeu de spéculums vaginal,2,0,0,0,0,0
aq9iSwcuSJ6,USP Demadeli Eketo,Autres,Boîte de pansement,2,0,0,0,0,0
aq9iSwcuSJ6,USP Demadeli Eketo,Laboratoire et chaîne de froid,Porte vaccin,2,0,0,0,0,0
aq9iSwcuSJ6,USP Demadeli Eketo,Mobilier médical,Fauteuil roulants,1,0,0,0,0,0
aq9iSwcuSJ6,USP Demadeli Eketo,Mobilier médical,Tables d’examination gynécologique,1,0,0,0,0,0
aq9iSwcuSJ6,USP Demadeli Eketo,Autres,Matériel de démonstration procédures gynécologiques,2,0,0,0,0,0
aq9iSwcuSJ6,USP Demadeli Eketo,"Bloc opératoire, d’anesthésie et réanimation",Kit d’Aspiration Manuelle Intra-utérine,2,0,0,0,0,0
aq9iSwcuSJ6,USP Demadeli Eketo,Mobilier médical,Lampe d’examen,4,0,0,0,0,0
gYPdblYfPtI,USP Kpendele,"Bloc opératoire, d’anesthésie et réanimation",Boîte d’accouchement basique,2,0,0,0,0,0
gYPdblYfPtI,USP Kpendele,Mobilier médical,Paravent mobile,3,0,0,0,0,0
gYPdblYfPtI,USP Kpendele,Autres,Kit DIU (Boite de 10 unités),2,0,0,0,0,0
gYPdblYfPtI,USP Kpendele,Autres,Attelles (membre inférieur et membre supérieur),2,0,0,0,0,0
gYPdblYfPtI,USP Kpendele,Mobilier médical,Tables d’examination gynécologique,1,0,0,0,0,0
gYPdblYfPtI,USP Kpendele,Monitoring et Exploration fonctionnelle,Détecteur de pouls fœtal,1,0,0,0,0,0
gYPdblYfPtI,USP Kpendele,Laboratoire et chaîne de froid,Glucomètre,1,0,0,0,0,0
gYPdblYfPtI,USP Kpendele,"Bloc opératoire, d’anesthésie et réanimation",Aspirateur de mucosités,1,0,0,0,1,0
gYPdblYfPtI,USP Kpendele,Mobilier médical,Pèse bébé + toise,1,0,0,0,0,0
gYPdblYfPtI,USP Kpendele,Mobilier médical,Chariot de soins,1,0,0,0,0,0
gYPdblYfPtI,USP Kpendele,Hygiène et stérilisation,Accessoires Autoclaves (A0016910 Bowie-Dick paquet de test,1,0,0,0,0,0
gYPdblYfPtI,USP Kpendele,Mobilier médical,Chariot brancard,1,0,0,0,0,0
gYPdblYfPtI,USP Kpendele,Mobilier médical,Boîte à instruments,2,0,0,0,0,0
gYPdblYfPtI,USP Kpendele,Monitoring et Exploration fonctionnelle,Tensiomètre + stéthoscope,3,0,0,0,0,0
gYPdblYfPtI,USP Kpendele,Mobilier médical,Escabeau,4,0,0,0,0,0
gYPdblYfPtI,USP Kpendele,Mobilier médical,Lit d’hospitalisation avec matelas et table de chevet,6,0,0,0,0,0
gYPdblYfPtI,USP Kpendele,Laboratoire et chaîne de froid,Glacière isotherme,1,0,0,0,0,0
gYPdblYfPtI,USP Kpendele,"Bloc opératoire, d’anesthésie et réanimation","Set d’épisiotomie : Pince Faure, courbée, 25 cm",2,0,0,0,0,0
gYPdblYfPtI,USP Kpendele,Mobilier médical,Table d’examination médicale,1,0,0,0,0,0
gYPdblYfPtI,USP Kpendele,Hygiène et stérilisation,Autoclave de paillasse,1,0,0,0,0,0
gYPdblYfPtI,USP Kpendele,Mobilier médical,Tabouret télescopique mobile,2,0,0,0,0,0
gYPdblYfPtI,USP Kpendele,Mobilier médical,Fauteuil roulants,1,0,0,0,0,0
gYPdblYfPtI,USP Kpendele,Mobilier médical,Lampe torche,2,0,0,0,0,0
gYPdblYfPtI,USP Kpendele,Laboratoire et chaîne de froid,Hémoglobinomètre,1,0,0,0,0,0
gYPdblYfPtI,USP Kpendele,"Bloc opératoire, d’anesthésie et réanimation",Table de petite chirurgie,1,0,0,0,0,0
gYPdblYfPtI,USP Kpendele,Mobilier médical,Lampe d’examen,4,0,0,0,0,0
gYPdblYfPtI,USP Kpendele,Autres,Matériel de démonstration procédures gynécologiques,2,0,0,0,0,0
gYPdblYfPtI,USP Kpendele,Monitoring et Exploration fonctionnelle,Tensiomètre + stéthoscope bébé,1,0,0,0,0,0
gYPdblYfPtI,USP Kpendele,Mobilier médical,Potence porte-sérum + panier,7,0,0,0,0,0
gYPdblYfPtI,USP Kpendele,Laboratoire et chaîne de froid,Hémoleucomètre à huit touches,1,0,0,0,0,0
gYPdblYfPtI,USP Kpendele,"Bloc opératoire, d’anesthésie et réanimation",Insufflateur manuel pour bébé,1,0,0,0,0,0
gYPdblYfPtI,USP Kpendele,Hygiène et stérilisation,"Accessoires des autoclaves (A0016954 SVF95-5000VA Régulateur de tension, A0016911 AQUA Distillateur d’eau, débit 4 l)",1,0,0,0,0,0
gYPdblYfPtI,USP Kpendele,"Bloc opératoire, d’anesthésie et réanimation",Boîte de petite chirurgie,2,0,0,0,0,0
gYPdblYfPtI,USP Kpendele,Monitoring et Exploration fonctionnelle,Visionneuse de veines,1,0,0,0,0,0
gYPdblYfPtI,USP Kpendele,"Bloc opératoire, d’anesthésie et réanimation",Kit d’Aspiration Manuelle Intra-utérine,2,0,0,0,0,0
gYPdblYfPtI,USP Kpendele,"Bloc opératoire, d’anesthésie et réanimation",Jeu de spéculums vaginal,2,0,0,0,0,0
gYPdblYfPtI,USP Kpendele,"Bloc opératoire, d’anesthésie et réanimation",Tables d’accouchement,1,0,0,0,0,0
gYPdblYfPtI,USP Kpendele,Autres,Boîte de pansement,2,0,0,0,0,0
gYPdblYfPtI,USP Kpendele,Laboratoire et chaîne de froid,Porte vaccin,2,0,0,0,0,0
gYPdblYfPtI,USP Kpendele,Monitoring et Exploration fonctionnelle,Stéthoscope de Pinard,1,0,0,0,0,0
gYPdblYfPtI,USP Kpendele,Autres,Bock à lavement,2,0,0,0,0,0
gYPdblYfPtI,USP Kpendele,Mobilier médical,Table de soins infirmiers,1,0,0,0,0,0
gYPdblYfPtI,USP Kpendele,Autres,Kit implant,2,0,0,0,0,0
gYPdblYfPtI,USP Kpendele,"Bloc opératoire, d’anesthésie et réanimation",Ciseaux de Busch pour cordon ombilical 13cm,2,0,0,0,0,0
gYPdblYfPtI,USP Kpendele,"Bloc opératoire, d’anesthésie et réanimation",Boîte d’épisiotomie,2,0,0,0,0,0
hjOVEaLrOdM,USP Veh N’kougna,Mobilier médical,Fauteuil roulants,1,0,0,0,0,0
hjOVEaLrOdM,USP Veh N’kougna,Mobilier médical,Tabouret télescopique mobile,2,0,0,0,0,0
hjOVEaLrOdM,USP Veh N’kougna,Mobilier médical,Table d’examination médicale,1,0,0,0,0,0
hjOVEaLrOdM,USP Veh N’kougna,"Bloc opératoire, d’anesthésie et réanimation",Kit d’Aspiration Manuelle Intra-utérine,2,0,0,0,0,0
hjOVEaLrOdM,USP Veh N’kougna,Monitoring et Exploration fonctionnelle,Stéthoscope de Pinard,1,0,0,0,0,0
hjOVEaLrOdM,USP Veh N’kougna,"Bloc opératoire, d’anesthésie et réanimation",Ciseaux de Busch pour cordon ombilical 13cm,2,0,0,0,0,0
hjOVEaLrOdM,USP Veh N’kougna,Laboratoire et chaîne de froid,Porte vaccin,2,0,0,0,0,0
hjOVEaLrOdM,USP Veh N’kougna,Mobilier médical,Boîte à instruments,2,0,0,0,0,0
hjOVEaLrOdM,USP Veh N’kougna,Mobilier médical,Table de soins infirmiers,1,0,0,0,0,0
hjOVEaLrOdM,USP Veh N’kougna,"Bloc opératoire, d’anesthésie et réanimation",Tables d’accouchement,1,0,0,0,0,0
hjOVEaLrOdM,USP Veh N’kougna,"Bloc opératoire, d’anesthésie et réanimation",Table de petite chirurgie,1,0,0,0,0,0
hjOVEaLrOdM,USP Veh N’kougna,Mobilier médical,Pèse bébé + toise,1,0,0,0,0,0
hjOVEaLrOdM,USP Veh N’kougna,"Bloc opératoire, d’anesthésie et réanimation",Boîte de petite chirurgie,2,0,0,0,0,0
hjOVEaLrOdM,USP Veh N’kougna,Mobilier médical,Tables d’examination gynécologique,1,0,0,0,0,0
hjOVEaLrOdM,USP Veh N’kougna,"Bloc opératoire, d’anesthésie et réanimation",Boîte d’épisiotomie,2,0,0,0,0,0
hjOVEaLrOdM,USP Veh N’kougna,Monitoring et Exploration fonctionnelle,Tensiomètre + stéthoscope,3,0,0,0,0,0
hjOVEaLrOdM,USP Veh N’kougna,Laboratoire et chaîne de froid,Hémoglobinomètre,1,0,0,0,0,0
hjOVEaLrOdM,USP Veh N’kougna,Mobilier médical,Lits d’hospitalisation avec table de chevet,6,0,0,0,0,0
hjOVEaLrOdM,USP Veh N’kougna,Laboratoire et chaîne de froid,Glucomètre,1,0,0,0,0,0
hjOVEaLrOdM,USP Veh N’kougna,Mobilier médical,Potence porte-sérum + panier,7,0,0,0,0,0
hjOVEaLrOdM,USP Veh N’kougna,Mobilier médical,Escabeau,4,0,0,0,0,0
hjOVEaLrOdM,USP Veh N’kougna,Laboratoire et chaîne de froid,Hémoleucomètre à huit touches,1,0,0,0,0,0
hjOVEaLrOdM,USP Veh N’kougna,"Bloc opératoire, d’anesthésie et réanimation",Jeu de spéculums vaginal,2,0,0,0,0,0
hjOVEaLrOdM,USP Veh N’kougna,"Bloc opératoire, d’anesthésie et réanimation",Boîte d’accouchement basique,2,0,0,0,0,0
hjOVEaLrOdM,USP Veh N’kougna,"Bloc opératoire, d’anesthésie et réanimation",Aspirateur de mucosités,1,0,0,0,0,0
hjOVEaLrOdM,USP Veh N’kougna,Mobilier médical,Paravent mobile,3,0,0,0,0,0
hjOVEaLrOdM,USP Veh N’kougna,Hygiène et stérilisation,Accessoires Autoclaves (A0016910 Bowie-Dick paquet de test,1,0,0,0,0,0
hjOVEaLrOdM,USP Veh N’kougna,Monitoring et Exploration fonctionnelle,Tensiomètre + stéthoscope bébé,1,0,0,0,0,0
hjOVEaLrOdM,USP Veh N’kougna,Mobilier médical,Lampe torche,2,0,0,0,0,0
hjOVEaLrOdM,USP Veh N’kougna,Autres,Attelles (membre inférieur et membre supérieur),2,0,0,0,0,0
hjOVEaLrOdM,USP Veh N’kougna,Laboratoire et chaîne de froid,Glacière isotherme,1,0,0,0,0,0
hjOVEaLrOdM,USP Veh N’kougna,Monitoring et Exploration fonctionnelle,Détecteur de pouls fœtal,1,0,0,0,0,0
hjOVEaLrOdM,USP Veh N’kougna,Autres,Kit DIU (Boite de 10 unités),2,0,0,0,0,0
hjOVEaLrOdM,USP Veh N’kougna,Mobilier médical,Chariot de soins,1,0,0,0,0,0
hjOVEaLrOdM,USP Veh N’kougna,Monitoring et Exploration fonctionnelle,Visionneuse de veines,1,0,0,0,0,0
hjOVEaLrOdM,USP Veh N’kougna,Autres,Boîte de pansement,2,0,0,0,0,0
hjOVEaLrOdM,USP Veh N’kougna,Autres,Matériel de démonstration procédures gynécologiques,2,0,0,0,0,0
hjOVEaLrOdM,USP Veh N’kougna,Hygiène et stérilisation,"Accessoires des autoclaves (A0016954 SVF95-5000VA Régulateur de tension, A0016911 AQUA Distillateur d’eau, débit 4 l)",1,0,0,0,0,0
hjOVEaLrOdM,USP Veh N’kougna,Mobilier médical,Chariot brancard,1,0,0,0,0,0
hjOVEaLrOdM,USP Veh N’kougna,"Bloc opératoire, d’anesthésie et réanimation","Set d’épisiotomie : Pince Faure, courbée, 25 cm",2,0,0,0,0,0
hjOVEaLrOdM,USP Veh N’kougna,"Bloc opératoire, d’anesthésie et réanimation",Insufflateur manuel pour bébé,1,0,0,0,0,0
hjOVEaLrOdM,USP Veh N’kougna,Autres,Bock à lavement,2,0,0,0,0,0
hjOVEaLrOdM,USP Veh N’kougna,Mobilier médical,Lampe d’examen,4,0,0,0,0,0
hjOVEaLrOdM,USP Veh N’kougna,Autres,Kit implant,2,0,0,0,0,0
hjOVEaLrOdM,USP Veh N’kougna,Hygiène et stérilisation,Autoclave de paillasse,1,0,0,0,0,0
jz1XPrGvPT9,USP Agodjololo,Autres,Matériel de démonstration procédures gynécologiques,2,0,0,0,0,0
jz1XPrGvPT9,USP Agodjololo,Mobilier médical,Boîte à instruments,2,0,0,0,0,0
jz1XPrGvPT9,USP Agodjololo,Mobilier médical,Paravent mobile,3,0,0,0,0,0
jz1XPrGvPT9,USP Agodjololo,Laboratoire et chaîne de froid,Hémoleucomètre,1,0,0,0,0,0
jz1XPrGvPT9,USP Agodjololo,Mobilier médical,Table de soins infirmiers,1,0,0,0,0,0
jz1XPrGvPT9,USP Agodjololo,"Bloc opératoire, d’anesthésie et réanimation",Boîte d’accouchement basique,2,0,0,0,0,0
jz1XPrGvPT9,USP Agodjololo,Autres,Kit implant,2,0,0,0,0,0
jz1XPrGvPT9,USP Agodjololo,Mobilier médical,Fauteuil roulants,1,0,0,0,0,0
jz1XPrGvPT9,USP Agodjololo,"Bloc opératoire, d’anesthésie et réanimation",Boîte d’épisiotomie,2,0,0,0,0,0
jz1XPrGvPT9,USP Agodjololo,Mobilier médical,Pèse bébé + toise,1,0,0,0,0,0
jz1XPrGvPT9,USP Agodjololo,Mobilier médical,Tables d’examination gynécologique,1,0,0,0,0,0
jz1XPrGvPT9,USP Agodjololo,Mobilier médical,Table d’examination médicale,1,0,0,0,0,0
jz1XPrGvPT9,USP Agodjololo,Hygiène et stérilisation,Autoclave de paillasse,1,0,0,0,0,0
jz1XPrGvPT9,USP Agodjololo,Monitoring et Exploration fonctionnelle,Détecteur de pouls fœtal,1,0,0,0,0,0
jz1XPrGvPT9,USP Agodjololo,"Bloc opératoire, d’anesthésie et réanimation",Aspirateur de mucosités,1,0,0,0,0,0
jz1XPrGvPT9,USP Agodjololo,Monitoring et Exploration fonctionnelle,Tensiomètre + stéthoscope bébé,1,0,0,0,0,0
jz1XPrGvPT9,USP Agodjololo,"Bloc opératoire, d’anesthésie et réanimation",Boîte de petite chirurgie,2,0,0,0,0,0
jz1XPrGvPT9,USP Agodjololo,"Bloc opératoire, d’anesthésie et réanimation","Set d’épisiotomie : Pince Faure, courbée, 25 cm",2,0,0,0,0,0
jz1XPrGvPT9,USP Agodjololo,Mobilier médical,Lit d’hospitalisation avec matelas et table de chevet,6,0,0,0,0,0
jz1XPrGvPT9,USP Agodjololo,Mobilier médical,Lampe d’examen,4,0,0,0,0,0
jz1XPrGvPT9,USP Agodjololo,Laboratoire et chaîne de froid,Glacière isotherme,1,0,0,0,0,0
jz1XPrGvPT9,USP Agodjololo,Hygiène et stérilisation,"Accessoires des autoclaves (A0016954 SVF95-5000VA Régulateur de tension, A0016911 AQUA Distillateur d’eau, débit 4 l)",1,0,0,0,0,0
jz1XPrGvPT9,USP Agodjololo,Laboratoire et chaîne de froid,Hémoglobinomètre,1,0,0,0,0,0
jz1XPrGvPT9,USP Agodjololo,Laboratoire et chaîne de froid,Glucomètre,1,0,0,0,0,0
jz1XPrGvPT9,USP Agodjololo,Mobilier médical,Chariot de soins,1,0,0,0,0,0
jz1XPrGvPT9,USP Agodjololo,Mobilier médical,Escabeau,4,0,0,0,0,0
jz1XPrGvPT9,USP Agodjololo,Mobilier médical,Potence porte-sérum + panier,7,0,0,0,0,0
jz1XPrGvPT9,USP Agodjololo,Mobilier médical,Lampe torche,2,0,0,0,0,0
jz1XPrGvPT9,USP Agodjololo,"Bloc opératoire, d’anesthésie et réanimation",Table de petite chirurgie,1,0,0,0,0,0
jz1XPrGvPT9,USP Agodjololo,"Bloc opératoire, d’anesthésie et réanimation",Jeu de spéculums vaginal,2,0,0,0,0,0
jz1XPrGvPT9,USP Agodjololo,Monitoring et Exploration fonctionnelle,Stéthoscope de Pinard,1,0,0,0,0,0
jz1XPrGvPT9,USP Agodjololo,"Bloc opératoire, d’anesthésie et réanimation",Ciseaux de Busch pour cordon ombilical 13cm,2,0,0,0,0,0
jz1XPrGvPT9,USP Agodjololo,Autres,Attelles (membre inférieur et membre supérieur),2,0,0,0,0,0
jz1XPrGvPT9,USP Agodjololo,Monitoring et Exploration fonctionnelle,Tensiomètre + stéthoscope,3,0,0,0,0,0
jz1XPrGvPT9,USP Agodjololo,"Bloc opératoire, d’anesthésie et réanimation",Tables d’accouchement,1,0,0,0,0,0
jz1XPrGvPT9,USP Agodjololo,Mobilier médical,Tabouret télescopique mobile,2,0,0,0,0,0
jz1XPrGvPT9,USP Agodjololo,Autres,Boîte de pansement,2,0,0,0,0,0
jz1XPrGvPT9,USP Agodjololo,Hygiène et stérilisation,Accessoires Autoclaves (A0016910 Bowie-Dick paquet de test,1,0,0,0,0,0
jz1XPrGvPT9,USP Agodjololo,Mobilier médical,Chariot brancard,1,0,0,0,0,0
jz1XPrGvPT9,USP Agodjololo,Monitoring et Exploration fonctionnelle,Visionneuse de veines,1,0,0,0,0,0
jz1XPrGvPT9,USP Agodjololo,Autres,Bock à lavement,2,0,0,0,0,0
jz1XPrGvPT9,USP Agodjololo,Autres,Kit DIU (Boite de 10 unités),2,0,0,0,0,0
jz1XPrGvPT9,USP Agodjololo,Laboratoire et chaîne de froid,Porte vaccin,4,0,0,0,2,0
jz1XPrGvPT9,USP Agodjololo,"Bloc opératoire, d’anesthésie et réanimation",Insufflateur manuel pour bébé,1,0,0,0,0,0
jz1XPrGvPT9,USP Agodjololo,"Bloc opératoire, d’anesthésie et réanimation",Kit d’Aspiration Manuelle Intra-utérine,2,0,0,0,0,0
npezS33IxQS,Infirmerie CMA (NIOUKPOURMA),Mobilier médical,Chariot de soins,4,0,0,0,0,0
npezS33IxQS,Infirmerie CMA (NIOUKPOURMA),Mobilier médical,Potence porte-sérum + panier,20,0,0,0,0,0
npezS33IxQS,Infirmerie CMA (NIOUKPOURMA),Mobilier médical,Paravent mobile,10,0,0,0,0,0
npezS33IxQS,Infirmerie CMA (NIOUKPOURMA),"Bloc opératoire, d’anesthésie et réanimation",Aspirateur de mucosités,4,0,0,0,0,0
npezS33IxQS,Infirmerie CMA (NIOUKPOURMA),Laboratoire et chaîne de froid,Hémoleucomètre à huit touches,4,0,0,0,0,0
npezS33IxQS,Infirmerie CMA (NIOUKPOURMA),Monitoring et Exploration fonctionnelle,Visionneuse de veines,4,0,0,0,0,0
npezS33IxQS,Infirmerie CMA (NIOUKPOURMA),Mobilier médical,Chariot brancard,4,0,0,0,0,0
npezS33IxQS,Infirmerie CMA (NIOUKPOURMA),"Bloc opératoire, d’anesthésie et réanimation",Table de petite chirurgie,2,0,0,0,0,0
npezS33IxQS,Infirmerie CMA (NIOUKPOURMA),Mobilier médical,Boîte à instruments,4,0,0,0,0,0
npezS33IxQS,Infirmerie CMA (NIOUKPOURMA),Laboratoire et chaîne de froid,Glucomètre,4,0,0,0,0,0
npezS33IxQS,Infirmerie CMA (NIOUKPOURMA),Autres,Boîte de pansement,4,0,0,0,0,0
npezS33IxQS,Infirmerie CMA (NIOUKPOURMA),"Bloc opératoire, d’anesthésie et réanimation",Jeu de spéculums vaginal,4,0,0,0,0,0
npezS33IxQS,Infirmerie CMA (NIOUKPOURMA),Autres,Attelles (membre inférieur et membre supérieur),4,0,0,0,0,0
npezS33IxQS,Infirmerie CMA (NIOUKPOURMA),"Bloc opératoire, d’anesthésie et réanimation",Ciseaux de Busch pour cordon ombilical 13cm,4,0,0,0,0,0
npezS33IxQS,Infirmerie CMA (NIOUKPOURMA),Mobilier médical,Tabouret télescopique mobile,2,0,0,0,0,0
npezS33IxQS,Infirmerie CMA (NIOUKPOURMA),Mobilier médical,Fauteuil roulants,4,0,0,0,0,0
npezS33IxQS,Infirmerie CMA (NIOUKPOURMA),Mobilier médical,Lampe torche,4,0,0,0,0,0
npezS33IxQS,Infirmerie CMA (NIOUKPOURMA),Autres,A0017106 Bandage pour le genou Taille XL,20,0,0,0,0,0
npezS33IxQS,Infirmerie CMA (NIOUKPOURMA),Hygiène et stérilisation,Autoclave de paillasse,2,0,0,0,0,0
npezS33IxQS,Infirmerie CMA (NIOUKPOURMA),Mobilier médical,Table de soins infirmiers,2,0,0,0,0,0
npezS33IxQS,Infirmerie CMA (NIOUKPOURMA),Mobilier médical,Table d’examination médicale,4,0,0,0,0,0
npezS33IxQS,Infirmerie CMA (NIOUKPOURMA),"Bloc opératoire, d’anesthésie et réanimation",Boîte de petite chirurgie,4,0,0,0,0,0
npezS33IxQS,Infirmerie CMA (NIOUKPOURMA),Mobilier médical,Lampe d’examen,4,0,0,0,0,0
npezS33IxQS,Infirmerie CMA (NIOUKPOURMA),Hygiène et stérilisation,"Accessoires des autoclaves (A0016954 SVF95-5000VA Régulateur de tension, A0016911 AQUA Distillateur d’eau, débit 4 l)",2,0,0,0,0,0
npezS33IxQS,Infirmerie CMA (NIOUKPOURMA),Mobilier médical,Lits d’hospitalisation avec table de chevet,20,0,0,0,0,0
npezS33IxQS,Infirmerie CMA (NIOUKPOURMA),Hygiène et stérilisation,Accessoires Autoclaves (A0016910 Bowie-Dick paquet de test,2,0,0,0,0,0
npezS33IxQS,Infirmerie CMA (NIOUKPOURMA),Laboratoire et chaîne de froid,Hémoglobinomètre,4,0,0,0,0,0
npezS33IxQS,Infirmerie CMA (NIOUKPOURMA),Mobilier médical,Escabeau,4,0,0,0,0,0
o9ySMnKlCLg1,USP Govié - Akpato,Monitoring et Exploration fonctionnelle,Visionneuse de veines,1,0,0,0,0,0
o9ySMnKlCLg1,USP Govié - Akpato,Autres,Kit DIU (Boite de 10 unités),2,0,0,0,0,0
o9ySMnKlCLg1,USP Govié - Akpato,Hygiène et stérilisation,Accessoires Autoclaves (A0016910 Bowie-Dick paquet de test,1,0,0,0,0,0
o9ySMnKlCLg1,USP Govié - Akpato,Hygiène et stérilisation,Autoclave de paillasse,1,0,0,0,0,0
o9ySMnKlCLg1,USP Govié - Akpato,"Bloc opératoire, d’anesthésie et réanimation",Boîte d’épisiotomie,2,0,0,0,0,0
o9ySMnKlCLg1,USP Govié - Akpato,Autres,Kit implant,2,0,0,0,0,0
o9ySMnKlCLg1,USP Govié - Akpato,Mobilier médical,Lits d’hospitalisation avec table de chevet,6,0,0,0,0,0
o9ySMnKlCLg1,USP Govié - Akpato,"Bloc opératoire, d’anesthésie et réanimation",Insufflateur manuel pour bébé,1,0,0,0,0,0
o9ySMnKlCLg1,USP Govié - Akpato,Mobilier médical,Tabouret télescopique mobile,2,0,0,0,0,0
o9ySMnKlCLg1,USP Govié - Akpato,Mobilier médical,Tables d’examination gynécologique,1,0,0,0,0,0
o9ySMnKlCLg1,USP Govié - Akpato,Mobilier médical,Paravent mobile,3,0,0,0,0,0
o9ySMnKlCLg1,USP Govié - Akpato,Monitoring et Exploration fonctionnelle,Tensiomètre + stéthoscope,3,0,0,0,0,0
o9ySMnKlCLg1,USP Govié - Akpato,Monitoring et Exploration fonctionnelle,Détecteur de pouls fœtal,1,0,0,0,0,0
o9ySMnKlCLg1,USP Govié - Akpato,Laboratoire et chaîne de froid,Hémoleucomètre à huit touches,1,0,0,0,0,0
o9ySMnKlCLg1,USP Govié - Akpato,"Bloc opératoire, d’anesthésie et réanimation",Ciseaux de Busch pour cordon ombilical 13cm,2,0,0,0,0,0
o9ySMnKlCLg1,USP Govié - Akpato,Laboratoire et chaîne de froid,Glucomètre,1,0,0,0,0,0
o9ySMnKlCLg1,USP Govié - Akpato,Autres,Boîte de pansement,2,0,0,0,0,0
o9ySMnKlCLg1,USP Govié - Akpato,Mobilier médical,Table de soins infirmiers,1,0,0,0,0,0
o9ySMnKlCLg1,USP Govié - Akpato,Monitoring et Exploration fonctionnelle,Stéthoscope de Pinard,1,0,0,0,0,0
o9ySMnKlCLg1,USP Govié - Akpato,Laboratoire et chaîne de froid,Glacière isotherme,1,0,0,0,0,0
o9ySMnKlCLg1,USP Govié - Akpato,Mobilier médical,Chariot brancard,1,0,0,0,0,0
o9ySMnKlCLg1,USP Govié - Akpato,"Bloc opératoire, d’anesthésie et réanimation",Aspirateur de mucosités,1,0,0,0,0,0
